TTCNum	ImageFN	Count	Area	Species	LifeHistory
TTC020658	17-02-2019_TTC020658_001.jpg	9	92.448	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_001.jpg	10	90.346	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_001.jpg	11	65.808	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_001.jpg	12	147.475	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	1	70.789	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	2	111.077	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	3	38.513	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	4	50.578	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	5	53.498	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	6	78.173	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	7	52.57	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	8	31.717	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	9	39.878	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	10	99.79	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	11	70.121	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	12	57.128	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	13	78.091	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	14	52.597	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_002.jpg	15	124.765	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	1	92.148	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	2	63.188	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	3	107.761	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	4	63.625	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	5	83.7	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	6	39.168	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	7	94.645	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	8	0	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	9	45.828	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	10	58.957	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	11	58.302	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	12	41.516	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_003.jpg	13	78.364	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	1	94.768	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	2	40.342	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	3	52.679	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	4	64.334	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	5	37.503	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	6	62.465	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	7	60.076	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	8	42.88	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	9	71.404	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	10	61.004	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	11	106.996	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_004.jpg	12	56.173	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_005.jpg	1	147.393	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_005.jpg	2	95.996	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_005.jpg	3	107.911	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_005.jpg	4	56.009	Morus_celtidifolia	Tree
TTC020658	17-02-2019_TTC020658_005.jpg	5	88.436	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	1	88.518	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	2	36.657	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	3	96.843	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	4	86.989	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	5	68.62	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	6	65.29	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	7	129.856	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	8	134.646	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	9	109.971	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	10	114.502	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	11	152.879	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	12	91.766	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	13	129.951	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_001.jpg	14	63.106	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	1	77.409	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	2	68.92	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	3	118.433	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	4	113.684	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	5	106.805	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	6	105.741	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	7	86.962	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	8	42.307	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	9	48.148	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	10	91.138	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	11	71.131	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	12	46.647	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	13	56.091	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	14	138.795	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	15	98.835	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	16	90.783	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_002.jpg	17	59.257	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	1	67.364	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	2	84.724	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	3	35.756	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	4	64.007	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	5	78.418	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	6	30.134	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	7	95.833	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	8	41.161	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	9	146.792	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	10	75.307	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	11	106.942	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_003.jpg	12	109.617	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	1	64.061	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	2	66.436	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	3	43.89	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	4	72.85	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	5	56.31	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	6	40.042	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	7	27.65	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	8	72.686	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	9	110.435	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	10	69.22	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	11	138.467	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	12	53.607	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	13	40.356	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	14	90.046	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	15	84.068	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	16	53.58	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	17	71.922	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	18	130.292	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	19	21.372	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	20	41.625	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_004.jpg	21	107.105	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	1	133.964	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	2	93.403	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	3	59.503	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	4	67.091	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	5	56.637	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	6	104.185	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	7	93.485	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	8	75.962	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	9	110.872	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	10	87.453	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	11	64.989	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	12	124.192	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	13	126.785	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	14	101.373	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	15	87.944	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	16	96.624	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	17	71.677	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	18	100.5	Morus_celtidifolia	Tree
TTC021107	17-02-2019_TTC021107_005.jpg	19	71.731	Morus_celtidifolia	Tree
TTC021109	20-02-2019_TTC021109-012.jpg	1	111.909	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109-012.jpg	2	127.222	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109-012.jpg	3	73.26	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_001.jpg	1	69.902	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_001.jpg	2	101.264	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_001.jpg	3	51.669	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_001.jpg	4	131.562	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_002.jpg	1	138.467	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_002.jpg	2	88.872	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_002.jpg	3	125.202	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_002.jpg	4	67.692	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_002.jpg	5	112.919	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_003.jpg	1	119.552	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_003.jpg	2	124.001	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_003.jpg	3	163.797	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_004.jpg	1	201.41	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_004.jpg	2	116.631	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_004.jpg	3	103.475	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_005.jpg	1	140.269	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_005.jpg	2	150.573	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_005.jpg	3	103.12	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_005.jpg	4	133.964	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_005.jpg	5	121.272	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_005.jpg	6	139.477	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_006.jpg	1	132.572	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_006.jpg	2	160.331	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_006.jpg	3	153.589	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_006.jpg	4	97.934	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_007.jpg	1	77.409	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_007.jpg	2	134.728	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_007.jpg	3	66.409	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_007.jpg	4	121.763	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_008.jpg	1	80.547	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_008.jpg	2	209.025	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_008.jpg	3	117.368	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_008.jpg	4	111.691	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_008.jpg	5	120.453	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_009.jpg	1	114.693	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_009.jpg	2	119.224	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_009.jpg	3	73.806	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_009.jpg	4	132.899	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_010.jpg	1	115.731	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_010.jpg	2	125.912	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_010.jpg	3	94.058	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_010.jpg	4	135.97	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_011.jpg	1	81.394	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_011.jpg	2	86.061	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_011.jpg	3	153.316	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_011.jpg	4	82.076	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_011.jpg	5	97.539	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_011.jpg	6	144.527	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_013.jpg	1	125.257	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_013.jpg	2	81.721	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_013.jpg	3	160.849	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_013.jpg	4	91.083	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_013.jpg	5	99.081	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_013.jpg	6	129.76	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_014.jpg	1	100.077	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_014.jpg	2	110.108	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_014.jpg	3	130.852	Mirabilis_linearis	Forb
TTC021109	20-02-2019_TTC021109_014.jpg	4	71.704	Mirabilis_linearis	Forb
TTC020015	22-02-2019_TTC020015_001.jpg	1	155.472	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_001.jpg	2	159.539	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_001.jpg	3	172.641	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_001.jpg	4	164.343	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_001.jpg	5	142.63	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	1	193.767	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	2	259.602	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	3	190.3	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	4	96.187	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	5	209.407	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	6	200.29	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	7	178.332	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_002.jpg	8	194.245	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	1	190.956	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	2	179.137	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	3	147.693	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	4	213.774	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	5	152.06	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	6	132.572	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_003.jpg	7	210.826	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_004.jpg	1	183.886	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_004.jpg	2	203.689	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_004.jpg	3	260.721	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_004.jpg	4	150.095	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_004.jpg	5	159.034	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	1	188.212	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	2	232.034	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	3	224.201	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	4	210.335	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	5	170.116	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	6	161.805	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_005.jpg	7	150.423	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_006.jpg	1	169.393	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_006.jpg	2	139.941	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_006.jpg	3	145.892	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_006.jpg	4	166.786	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_006.jpg	5	128.218	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_006.jpg	6	123.974	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_007.jpg	1	187.967	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_007.jpg	2	134.619	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_007.jpg	3	89.063	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_007.jpg	4	187.571	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	1	81.967	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	2	161.409	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	3	277.412	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	4	228.022	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	5	125.038	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	6	258.743	Panicum_bulbosum	Grass
TTC020015	22-02-2019_TTC020015_008.jpg	7	228.404	Panicum_bulbosum	Grass
TTC020772	22-02-2019_TTC020772_001.jpg	1	133.636	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	2	103.748	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	3	157.41	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	4	0	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	5	73.232	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	6	118.924	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	7	105.577	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_001.jpg	8	31.471	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	1	129.078	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	2	129.46	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	3	132.381	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	4	127.713	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	5	101.428	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	6	165.708	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	7	111.254	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	8	174.415	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_002.jpg	9	75.989	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_003.jpg	1	54.262	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_003.jpg	2	101.51	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_003.jpg	3	55.19	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_003.jpg	4	113.165	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_003.jpg	5	186.261	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	1	167.536	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	2	62.833	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	3	132.271	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	4	94.632	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	5	86.552	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	6	100.855	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	7	98.071	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	8	138.604	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	9	195.459	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_004.jpg	10	111.404	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	1	98.426	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	2	60.104	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	3	79.701	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	4	71.458	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	5	51.533	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	6	136.229	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	7	85.379	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	8	59.053	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	9	56.064	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_005.jpg	10	114.257	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_006.jpg	1	158.884	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_006.jpg	2	136.912	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_006.jpg	3	170.948	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_006.jpg	4	112.837	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_006.jpg	5	123.592	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	1	83.031	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	2	142.944	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	3	145.127	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	4	99.299	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	5	102.602	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	6	131.671	Mirabilis_linearis	Forb
TTC020772	22-02-2019_TTC020772_007.jpg	7	97.852	Mirabilis_linearis	Forb
TTC021111	22-02-2019_TTC021111_001.jpg	1	240.25	Panicum_bulbosum	Grass
TTC021111	22-02-2019_TTC021111_001.jpg	2	245.873	Panicum_bulbosum	Grass
TTC021111	22-02-2019_TTC021111_001.jpg	3	94.714	Panicum_bulbosum	Grass
TTC021111	22-02-2019_TTC021111_001.jpg	4	106.205	Panicum_bulbosum	Grass
TTC021111	22-02-2019_TTC021111_001.jpg	5	180.583	Panicum_bulbosum	Grass
TTC021111	22-02-2019_TTC021111_001.jpg	6	152.388	Panicum_bulbosum	Grass
TTC021111	22-02-2019_TTC021111_001.jpg	7	84.614	Panicum_bulbosum	Grass
